,Unnamed: 0,example_id,hex,img_ds,img_id,sent_1,sent_2,sent_1_label,sent_2_label,ds_aspect,sent_ds,sent_1_color,sent_2_color
9574,9574,661_matrix_yellow_green,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_green,['flickr30k_random.jsonl'],yellow,green
9575,9575,661_matrix_yellow_gray,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_gray,['flickr30k_random.jsonl'],yellow,gray
9576,9576,661_matrix_yellow_grey,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_grey,['flickr30k_random.jsonl'],yellow,grey
9577,9577,661_matrix_yellow_red,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_red,['flickr30k_random.jsonl'],yellow,red
9578,9578,661_matrix_yellow_orange,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_orange,['flickr30k_random.jsonl'],yellow,orange
9579,9579,661_matrix_yellow_pink,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_pink,['flickr30k_random.jsonl'],yellow,pink
9580,9580,661_matrix_yellow_purple,FAD143,Flickr30k,5566972.jpg,,,True,False,color_yellow_purple,['flickr30k_random.jsonl'],yellow,purple
9581,9581,662_matrix_yellow_white,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_white,['flickr30k_random.jsonl'],yellow,white
9582,9582,662_matrix_yellow_brown,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_brown,['flickr30k_random.jsonl'],yellow,brown
9583,9583,662_matrix_yellow_blue,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_blue,['flickr30k_random.jsonl'],yellow,blue
9584,9584,662_matrix_yellow_black,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_black,['flickr30k_random.jsonl'],yellow,black
9585,9585,662_matrix_yellow_green,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_green,['flickr30k_random.jsonl'],yellow,green
9586,9586,662_matrix_yellow_gray,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_gray,['flickr30k_random.jsonl'],yellow,gray
9587,9587,662_matrix_yellow_grey,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_grey,['flickr30k_random.jsonl'],yellow,grey
9588,9588,662_matrix_yellow_red,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_red,['flickr30k_random.jsonl'],yellow,red
9589,9589,662_matrix_yellow_orange,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_orange,['flickr30k_random.jsonl'],yellow,orange
9590,9590,662_matrix_yellow_pink,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_pink,['flickr30k_random.jsonl'],yellow,pink
9591,9591,662_matrix_yellow_purple,E1B70E,Flickr30k,230486268.jpg,,,True,False,color_yellow_purple,['flickr30k_random.jsonl'],yellow,purple
9592,9592,663_matrix_blue_white,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_white,['flickr30k_random.jsonl'],blue,white
9593,9593,663_matrix_blue_brown,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_brown,['flickr30k_random.jsonl'],blue,brown
9594,9594,663_matrix_blue_black,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_black,['flickr30k_random.jsonl'],blue,black
9595,9595,663_matrix_blue_green,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_green,['flickr30k_random.jsonl'],blue,green
9596,9596,663_matrix_blue_gray,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_gray,['flickr30k_random.jsonl'],blue,gray
9597,9597,663_matrix_blue_grey,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_grey,['flickr30k_random.jsonl'],blue,grey
9598,9598,663_matrix_blue_red,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_red,['flickr30k_random.jsonl'],blue,red
9599,9599,663_matrix_blue_yellow,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_yellow,['flickr30k_random.jsonl'],blue,yellow
9600,9600,663_matrix_blue_orange,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_orange,['flickr30k_random.jsonl'],blue,orange
9601,9601,663_matrix_blue_pink,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_pink,['flickr30k_random.jsonl'],blue,pink
9602,9602,663_matrix_blue_purple,1B44AE,Flickr30k,3424605029.jpg,,,True,False,color_blue_purple,['flickr30k_random.jsonl'],blue,purple
9603,9603,663_matrix_black_white,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_white,['flickr30k_random.jsonl'],black,white
9604,9604,663_matrix_black_brown,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_brown,['flickr30k_random.jsonl'],black,brown
9605,9605,663_matrix_black_blue,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_blue,['flickr30k_random.jsonl'],black,blue
9606,9606,663_matrix_black_green,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_green,['flickr30k_random.jsonl'],black,green
9607,9607,663_matrix_black_gray,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_gray,['flickr30k_random.jsonl'],black,gray
9608,9608,663_matrix_black_grey,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_grey,['flickr30k_random.jsonl'],black,grey
9609,9609,663_matrix_black_red,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_red,['flickr30k_random.jsonl'],black,red
9610,9610,663_matrix_black_yellow,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_yellow,['flickr30k_random.jsonl'],black,yellow
9611,9611,663_matrix_black_orange,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_orange,['flickr30k_random.jsonl'],black,orange
9612,9612,663_matrix_black_pink,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_pink,['flickr30k_random.jsonl'],black,pink
9613,9613,663_matrix_black_purple,0A0D10,Flickr30k,3424605029.jpg,,,True,False,color_black_purple,['flickr30k_random.jsonl'],black,purple
9614,9614,664_matrix_gray_white,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_white,['flickr30k_random.jsonl'],gray,white
9615,9615,664_matrix_gray_brown,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_brown,['flickr30k_random.jsonl'],gray,brown
9616,9616,664_matrix_gray_blue,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_blue,['flickr30k_random.jsonl'],gray,blue
9617,9617,664_matrix_gray_black,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_black,['flickr30k_random.jsonl'],gray,black
9618,9618,664_matrix_gray_green,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_green,['flickr30k_random.jsonl'],gray,green
9619,9619,664_matrix_gray_grey,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_grey,['flickr30k_random.jsonl'],gray,grey
9620,9620,664_matrix_gray_red,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_red,['flickr30k_random.jsonl'],gray,red
9621,9621,664_matrix_gray_yellow,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_yellow,['flickr30k_random.jsonl'],gray,yellow
9622,9622,664_matrix_gray_orange,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_orange,['flickr30k_random.jsonl'],gray,orange
9623,9623,664_matrix_gray_pink,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_pink,['flickr30k_random.jsonl'],gray,pink
9624,9624,664_matrix_gray_purple,72747A,Flickr30k,4637947642.jpg,,,True,False,color_gray_purple,['flickr30k_random.jsonl'],gray,purple
9625,9625,665_matrix_red_white,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
9626,9626,665_matrix_red_brown,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
9627,9627,665_matrix_red_blue,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
9628,9628,665_matrix_red_black,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
9629,9629,665_matrix_red_green,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
9630,9630,665_matrix_red_gray,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
9631,9631,665_matrix_red_grey,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
9632,9632,665_matrix_red_yellow,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
9633,9633,665_matrix_red_orange,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
9634,9634,665_matrix_red_pink,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
9635,9635,665_matrix_red_purple,FA6A73,Flickr30k,3500218173.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
9636,9636,666_matrix_black_white,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_white,['flickr30k_random.jsonl'],black,white
9637,9637,666_matrix_black_brown,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_brown,['flickr30k_random.jsonl'],black,brown
9638,9638,666_matrix_black_blue,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_blue,['flickr30k_random.jsonl'],black,blue
9639,9639,666_matrix_black_green,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_green,['flickr30k_random.jsonl'],black,green
9640,9640,666_matrix_black_gray,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_gray,['flickr30k_random.jsonl'],black,gray
9641,9641,666_matrix_black_grey,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_grey,['flickr30k_random.jsonl'],black,grey
9642,9642,666_matrix_black_red,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_red,['flickr30k_random.jsonl'],black,red
9643,9643,666_matrix_black_yellow,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_yellow,['flickr30k_random.jsonl'],black,yellow
9644,9644,666_matrix_black_orange,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_orange,['flickr30k_random.jsonl'],black,orange
9645,9645,666_matrix_black_pink,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_pink,['flickr30k_random.jsonl'],black,pink
9646,9646,666_matrix_black_purple,2D1F29,Flickr30k,2447284966.jpg,,,True,False,color_black_purple,['flickr30k_random.jsonl'],black,purple
9647,9647,666_matrix_blue_white,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_white,['flickr30k_random.jsonl'],blue,white
9648,9648,666_matrix_blue_brown,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_brown,['flickr30k_random.jsonl'],blue,brown
9649,9649,666_matrix_blue_black,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_black,['flickr30k_random.jsonl'],blue,black
9650,9650,666_matrix_blue_green,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_green,['flickr30k_random.jsonl'],blue,green
9651,9651,666_matrix_blue_gray,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_gray,['flickr30k_random.jsonl'],blue,gray
9652,9652,666_matrix_blue_grey,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_grey,['flickr30k_random.jsonl'],blue,grey
9653,9653,666_matrix_blue_red,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_red,['flickr30k_random.jsonl'],blue,red
9654,9654,666_matrix_blue_yellow,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_yellow,['flickr30k_random.jsonl'],blue,yellow
9655,9655,666_matrix_blue_orange,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_orange,['flickr30k_random.jsonl'],blue,orange
9656,9656,666_matrix_blue_pink,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_pink,['flickr30k_random.jsonl'],blue,pink
9657,9657,666_matrix_blue_purple,0267C4,Flickr30k,2447284966.jpg,,,True,False,color_blue_purple,['flickr30k_random.jsonl'],blue,purple
9658,9658,666_matrix_red_white,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
9659,9659,666_matrix_red_brown,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
9660,9660,666_matrix_red_blue,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
9661,9661,666_matrix_red_black,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
9662,9662,666_matrix_red_green,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
9663,9663,666_matrix_red_gray,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
9664,9664,666_matrix_red_grey,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
9665,9665,666_matrix_red_yellow,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
9666,9666,666_matrix_red_orange,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
9667,9667,666_matrix_red_pink,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
9668,9668,666_matrix_red_purple,B6243F,Flickr30k,2447284966.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
9669,9669,667_matrix_blue_white,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_white,['flickr30k_random.jsonl'],blue,white
9670,9670,667_matrix_blue_brown,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_brown,['flickr30k_random.jsonl'],blue,brown
9671,9671,667_matrix_blue_black,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_black,['flickr30k_random.jsonl'],blue,black
9672,9672,667_matrix_blue_green,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_green,['flickr30k_random.jsonl'],blue,green
9673,9673,667_matrix_blue_gray,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_gray,['flickr30k_random.jsonl'],blue,gray
9674,9674,667_matrix_blue_grey,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_grey,['flickr30k_random.jsonl'],blue,grey
9675,9675,667_matrix_blue_red,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_red,['flickr30k_random.jsonl'],blue,red
9676,9676,667_matrix_blue_yellow,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_yellow,['flickr30k_random.jsonl'],blue,yellow
9677,9677,667_matrix_blue_orange,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_orange,['flickr30k_random.jsonl'],blue,orange
9678,9678,667_matrix_blue_pink,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_pink,['flickr30k_random.jsonl'],blue,pink
9679,9679,667_matrix_blue_purple,133059,Flickr30k,2441818017.jpg,,,True,False,color_blue_purple,['flickr30k_random.jsonl'],blue,purple
9680,9680,668_matrix_green_white,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_white,['flickr30k_random.jsonl'],green,white
9681,9681,668_matrix_green_brown,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_brown,['flickr30k_random.jsonl'],green,brown
9682,9682,668_matrix_green_blue,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_blue,['flickr30k_random.jsonl'],green,blue
9683,9683,668_matrix_green_black,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_black,['flickr30k_random.jsonl'],green,black
9684,9684,668_matrix_green_gray,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_gray,['flickr30k_random.jsonl'],green,gray
9685,9685,668_matrix_green_grey,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_grey,['flickr30k_random.jsonl'],green,grey
9686,9686,668_matrix_green_red,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_red,['flickr30k_random.jsonl'],green,red
9687,9687,668_matrix_green_yellow,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_yellow,['flickr30k_random.jsonl'],green,yellow
9688,9688,668_matrix_green_orange,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_orange,['flickr30k_random.jsonl'],green,orange
9689,9689,668_matrix_green_pink,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_pink,['flickr30k_random.jsonl'],green,pink
9690,9690,668_matrix_green_purple,21B853,Flickr30k,2441354291.jpg,,,True,False,color_green_purple,['flickr30k_random.jsonl'],green,purple
9691,9691,669_matrix_red_white,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
9692,9692,669_matrix_red_brown,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
9693,9693,669_matrix_red_blue,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
9694,9694,669_matrix_red_black,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
9695,9695,669_matrix_red_green,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
9696,9696,669_matrix_red_gray,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
9697,9697,669_matrix_red_grey,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
9698,9698,669_matrix_red_yellow,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
9699,9699,669_matrix_red_orange,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
9700,9700,669_matrix_red_pink,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
9701,9701,669_matrix_red_purple,C3070E,Flickr30k,139245992.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
9702,9702,670_matrix_red_white,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
9703,9703,670_matrix_red_brown,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
9704,9704,670_matrix_red_blue,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
9705,9705,670_matrix_red_black,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
9706,9706,670_matrix_red_green,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
9707,9707,670_matrix_red_gray,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
9708,9708,670_matrix_red_grey,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
9709,9709,670_matrix_red_yellow,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
9710,9710,670_matrix_red_orange,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
9711,9711,670_matrix_red_pink,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
9712,9712,670_matrix_red_purple,DC2945,Flickr30k,3543294190.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
9713,9713,671_matrix_black_white,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_white,['flickr30k_random.jsonl'],black,white
9714,9714,671_matrix_black_brown,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_brown,['flickr30k_random.jsonl'],black,brown
9715,9715,671_matrix_black_blue,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_blue,['flickr30k_random.jsonl'],black,blue
9716,9716,671_matrix_black_green,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_green,['flickr30k_random.jsonl'],black,green
9717,9717,671_matrix_black_gray,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_gray,['flickr30k_random.jsonl'],black,gray
9718,9718,671_matrix_black_grey,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_grey,['flickr30k_random.jsonl'],black,grey
9719,9719,671_matrix_black_red,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_red,['flickr30k_random.jsonl'],black,red
9720,9720,671_matrix_black_yellow,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_yellow,['flickr30k_random.jsonl'],black,yellow
9721,9721,671_matrix_black_orange,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_orange,['flickr30k_random.jsonl'],black,orange
9722,9722,671_matrix_black_pink,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_pink,['flickr30k_random.jsonl'],black,pink
9723,9723,671_matrix_black_purple,140D09,Flickr30k,4587837067.jpg,,,True,False,color_black_purple,['flickr30k_random.jsonl'],black,purple
9724,9724,672_matrix_blue_white,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_white,['flickr30k_random.jsonl'],blue,white
9725,9725,672_matrix_blue_brown,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_brown,['flickr30k_random.jsonl'],blue,brown
9726,9726,672_matrix_blue_black,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_black,['flickr30k_random.jsonl'],blue,black
9727,9727,672_matrix_blue_green,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_green,['flickr30k_random.jsonl'],blue,green
9728,9728,672_matrix_blue_gray,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_gray,['flickr30k_random.jsonl'],blue,gray
9729,9729,672_matrix_blue_grey,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_grey,['flickr30k_random.jsonl'],blue,grey
9730,9730,672_matrix_blue_red,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_red,['flickr30k_random.jsonl'],blue,red
9731,9731,672_matrix_blue_yellow,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_yellow,['flickr30k_random.jsonl'],blue,yellow
9732,9732,672_matrix_blue_orange,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_orange,['flickr30k_random.jsonl'],blue,orange
9733,9733,672_matrix_blue_pink,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_pink,['flickr30k_random.jsonl'],blue,pink
9734,9734,672_matrix_blue_purple,405281,Flickr30k,1989609.jpg,,,True,False,color_blue_purple,['flickr30k_random.jsonl'],blue,purple
9735,9735,673_matrix_red_white,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
9736,9736,673_matrix_red_brown,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
9737,9737,673_matrix_red_blue,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
9738,9738,673_matrix_red_black,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
9739,9739,673_matrix_red_green,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
9740,9740,673_matrix_red_gray,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
9741,9741,673_matrix_red_grey,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
9742,9742,673_matrix_red_yellow,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
9743,9743,673_matrix_red_orange,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
9744,9744,673_matrix_red_pink,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
9745,9745,673_matrix_red_purple,DD3903,Flickr30k,4845544942.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
9746,9746,674_matrix_red_white,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
9747,9747,674_matrix_red_brown,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
9748,9748,674_matrix_red_blue,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
9749,9749,674_matrix_red_black,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
9750,9750,674_matrix_red_green,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
9751,9751,674_matrix_red_gray,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
9752,9752,674_matrix_red_grey,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
9753,9753,674_matrix_red_yellow,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
9754,9754,674_matrix_red_orange,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
9755,9755,674_matrix_red_pink,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
9756,9756,674_matrix_red_purple,DA251E,Flickr30k,7329031116.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
9757,9757,674_matrix_black_white,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_white,['flickr30k_random.jsonl'],black,white
9758,9758,674_matrix_black_brown,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_brown,['flickr30k_random.jsonl'],black,brown
9759,9759,674_matrix_black_blue,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_blue,['flickr30k_random.jsonl'],black,blue
9760,9760,674_matrix_black_green,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_green,['flickr30k_random.jsonl'],black,green
9761,9761,674_matrix_black_gray,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_gray,['flickr30k_random.jsonl'],black,gray
9762,9762,674_matrix_black_grey,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_grey,['flickr30k_random.jsonl'],black,grey
9763,9763,674_matrix_black_red,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_red,['flickr30k_random.jsonl'],black,red
9764,9764,674_matrix_black_yellow,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_yellow,['flickr30k_random.jsonl'],black,yellow
9765,9765,674_matrix_black_orange,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_orange,['flickr30k_random.jsonl'],black,orange
9766,9766,674_matrix_black_pink,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_pink,['flickr30k_random.jsonl'],black,pink
9767,9767,674_matrix_black_purple,0F0F0F,Flickr30k,7329031116.jpg,,,True,False,color_black_purple,['flickr30k_random.jsonl'],black,purple
